otu,Phylum,Class,Order,Family,Genus,Species,Subspecies,Similarity,Status,Process ID
,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Ulota,hutchinsiae,,97.74,Published,JRPAA9838-15
,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,emersum,,97.74,Published,JRPAA9148-15
,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Bucklandiella,orthotrichacea,,97.74,Published,JRPAA9147-15
,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Codriophorus,varius,,97.74,Published,JRPAA9139-15
,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,elongatum,,97.74,Published,JRPAA9138-15
,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,rogeri,,97.74,Published,JRPAA8713-15
,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,speciosum,,97.74,Published,JRPAA8583-15
,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Codriophorus,aciculare,,97.74,Published,JRPAA8936-15
otu1124,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu1126,Annelida,Clitellata,Haplotaxida,Lumbricidae,Lumbricus,terrestris,,97.66,Published,GBMNB35326-20
,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Pleionogaster,sp. 34-DGF,,90.32,Published,EWPHI152-08
,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,,,88.89,Published,GBAN18726-19
,Annelida,Clitellata,Haplotaxida,Lumbricidae,,,,88.89,Published,GBAN8250-17
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Lumbricus,friendi,,88.89,Published,EWCHA224-19
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Lumbricus,friendi,,88.89,Published,EWCHA213-19
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Lumbricus,rubellus,,88.54,Private,
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Octolasion,tyrtaeum L2,,88.3,Published,EWNOR760-09
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Lumbricus,friendi,,88.19,Published,EWCHA214-19
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Aporrectodea,rosea,,88.17,Private,
,Annelida,Clitellata,Haplotaxida,Lumbricidae,,,,88.07,Published,GBAN7027-17
,Annelida,Clitellata,Haplotaxida,,,,,88,Private,
,Annelida,Clitellata,Haplotaxida,Lumbricidae,,,,87.82,Published,GBAN8544-17
,Annelida,Clitellata,Haplotaxida,Lumbricidae,,,,87.82,Published,GBAN7983-17
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Aporrectodea,caliginosa,,87.76,Private,
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Aporrectodea,rosea,,87.76,Private,
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Lumbricus,festivus,,87.72,Published,EWNOR283-08
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Lumbricus,rubellus,,87.72,Private,
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Octodrilus,mimus,,87.72,Early-Release,
,Annelida,Clitellata,Haplotaxida,Lumbricidae,Lumbricus,friendi,,87.72,Published,EWCHA223-19
otu113,Arthropoda,Arachnida,Opiliones,Ischyropsalidae,Ischyropsalis,hellwigi,,91.27,Private,
,Arthropoda,Insecta,Diptera,Chironomidae,,,,91.03,Private,
,Arthropoda,Insecta,Diptera,Chironomidae,Paraphaenocladius,,,91.03,Published,CNNHC2493-14
,Arthropoda,Insecta,Diptera,Chironomidae,Paraphaenocladius,,,91.03,Published,CNNHE308-14
,Arthropoda,Insecta,Coleoptera,Cantharidae,,,,90.91,Published,INLEP4139-16
,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Simocephalus,exspinosus,,89.74,Published,GBCB2312-13
,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Simocephalus,exspinosus,,89.74,Published,ZPII833-11
,Arthropoda,Arachnida,Scorpiones,Euscorpiidae,Euscorpius,,,89.74,Published,AMSCO036-10
,Arthropoda,Insecta,Diptera,Mycetophilidae,Katatopygia,sahlbergi,,89.74,Published,SSJAD2606-13
,Arthropoda,Insecta,Diptera,Sciaridae,Corynoptera,,,89.74,Published,SSWLD2336-13
,Arthropoda,Arachnida,Scorpiones,Euscorpiidae,Euscorpius,tauricus,,89.74,Published,GACO2339-19
,Arthropoda,Arachnida,Scorpiones,Euscorpiidae,Euscorpius,naupliensis,,89.74,Published,GACO2292-19
,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Sahacanthella,,,89.74,Private,
,Arthropoda,Insecta,Hymenoptera,Braconidae,Euphoriella,,,89.61,Published,CNKJM1870-14
,Arthropoda,Arachnida,Opiliones,Ischyropsalidae,Ischyropsalis,hellwigi,,89.13,Early-Release,
,Arthropoda,Arachnida,Opiliones,Ischyropsalidae,Ischyropsalis,pyrenaea,,88.97,Published,GBCH7788-13
,Arthropoda,Insecta,Coleoptera,Nitidulidae,Glischrochilus,sanguinolentus,,88.89,Published,CNBRP1438-14
,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,,88.46,Published,GBML396-07
,Arthropoda,Thecostraca,Sessilia,Chthamalidae,Chthamalus,proteus,,88.46,Published,GBFCC0464-06
,Arthropoda,Thecostraca,Sessilia,Chthamalidae,Chthamalus,proteus,,88.46,Published,GBFCC0465-06
otu1131,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia,sp.,,72.79,Published,GBBAC274-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sphaeroides,,72.79,Published,GBBAC377-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sphaeroides,,72.06,Published,GBBAC4597-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sphaeroides,,72.06,Published,GBBAC378-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,sp.,,71.32,Published,GBBAC4519-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,sp.,,71.32,Published,GBBAC4514-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sphaeroides,,71.32,Published,GBBAC4605-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sphaeroides,,71.32,Published,GBBAC4599-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sphaeroides,,71.32,Published,GBBAC380-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sphaeroides,,71.32,Published,GBBAC379-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,sp.,,70.59,Published,GBBAC4517-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sp.,,70.59,Published,GBBAC4594-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,sp.,,69.85,Published,GBBAC4498-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,sphaerophysae,,69.12,Published,GBBAC4500-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sp.,,67.65,Published,GBBAC4354-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,halophilus,,66.18,Published,GBBAC4333-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,denitrificans,,65.44,Published,GBBAC4701-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,versutus,,65.44,Published,GBBAC4420-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,,65.44,Published,GBBAC4154-15
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,denitrificans,,65.44,Published,GBBAC353-15
otu1132,Arthropoda,Insecta,Lepidoptera,Sphingidae,Dolba,hyloeus,,50,Published,PHMO303-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hemaris,thysbe,,50,Published,PHMO295-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,quinquemaculatus,,50,Published,PHMO274-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,canadensis,,50,Published,PHMO272-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Ceratomia,amyntor,,50,Published,PHMO243-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Dolba,hyloeus,,50,Published,PHMO242-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Paonias,excaecata,,50,Published,PHMO238-03
,Arthropoda,Insecta,Lepidoptera,Saturniidae,Dryocampa,rubicunda,,50,Published,PHMO136-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,canadensis,,50,Published,PHMO135-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Darapsa,choerilus,,50,Published,PHMO132-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Darapsa,myron,myron,50,Private,
,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,polyphemus,,50,Published,PHMO072-03
,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,polyphemus,,50,Published,PHMO060-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Pachysphinx,modesta,,50,Published,PHMO058-03
,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,euphorbiae,,50,Published,PHMO453-03
,Arthropoda,Insecta,Lepidoptera,Erebidae,Dasychira,plagiata,,50,Published,PHMO001-03
,Arthropoda,Insecta,Lepidoptera,Limacodidae,Euclea,delphinii,,50,Published,PHMO002-03
,Arthropoda,Insecta,Lepidoptera,Erebidae,Ctenucha,virginica,,50,Published,PHMO003-03
,Arthropoda,Insecta,Lepidoptera,Geometridae,Metanema,inatomaria,,50,Published,PHMO224-03
,Arthropoda,Insecta,Lepidoptera,Notodontidae,Furcula,borealis,,50,Published,PHMO225-03
otu1135,Arthropoda,Insecta,Diptera,Chironomidae,,,,95.24,Private,
,Arthropoda,Insecta,Coleoptera,Elmidae,Elmis,latreillei,,93.83,Private,
,Arthropoda,Insecta,Coleoptera,Elmidae,Elmis,latreillei,,93.59,Private,
,Arthropoda,Insecta,Coleoptera,Leiodidae,Choleva,sp. TFIC 01,,93.1,Published,GBCL17408-14
,Arthropoda,Insecta,Coleoptera,Staphylinidae,,,,92.86,Published,GMCDP1007-17
,Arthropoda,Insecta,Coleoptera,Staphylinidae,Boreophilia,fusca,,92.59,Published,TWCOL344-09
,Arthropoda,Insecta,Diptera,Sciaridae,,,,92.59,Published,CNIVH397-14
,Arthropoda,Insecta,Diptera,Pipunculidae,Pipunculus,sp. BC1,,92.59,Early-Release,
,Arthropoda,Insecta,Diptera,Tachinidae,Leptostylum,Janzen05,,92.31,Published,ASTAC098-06
,Arthropoda,Insecta,Coleoptera,Staphylinidae,Lordithon,fungicola,,92.31,Published,SSWLD2740-13
,Arthropoda,Insecta,Coleoptera,Staphylinidae,Scaphidium,quadriguttatum,,92.31,Early-Release,
,Arthropoda,Malacostraca,Amphipoda,Alicellidae,Paralicella,caperesca,,92.31,Published,SCAP631-16
,Arthropoda,Insecta,Coleoptera,Leiodidae,Austronemadus,sp. TFIC 03,,92.22,Published,GBCL17397-14
,Arthropoda,Malacostraca,Amphipoda,Alicellidae,Paralicella,caperesca,,92.21,Private,
,Arthropoda,Insecta,Diptera,Cecidomyiidae,,,,91.95,Published,AGAKT978-17
,Arthropoda,Insecta,Diptera,Pipunculidae,Dorylomorpha,sp. AK1,,91.86,Published,DRYAS9679-15
,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,nitens,nitens,91.67,Private,
,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Paracymus,,,91.67,Published,GBCL14606-13
,Arthropoda,Insecta,Coleoptera,Staphylinidae,,,,91.67,Published,SYC8700-14
,Arthropoda,Insecta,Diptera,Milichiidae,Neophyllomyza,,,91.67,Published,CNKTC904-15
otu1137,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu114,Proteobacteria,Alphaproteobacteria,,,Micavibrio,aeruginosavorus,,76.97,Published,GBBAC1246-15
,Proteobacteria,Alphaproteobacteria,,,Micavibrio,aeruginosavorus,,76.97,Published,GBBAC1114-15
,Unknown,,,,,,,75.76,Private,
,Arthropoda,Insecta,Diptera,,,,,75.31,Private,
,Proteobacteria,Alphaproteobacteria,,,SAR116,cluster,,72.33,Published,GBBAC722-15
,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,sp.,,67.65,Published,GBBAC096-15
,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,litoralis,,67.41,Published,GBBAC3856-15
,Arthropoda,Insecta,Coleoptera,,,,,66.67,Private,
,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Nitrospirillum,amazonense,,65.89,Published,GBBAC510-15
,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,brasilense,,65.89,Published,GBBAC462-15
,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,brasilense,,65.89,Published,GBBAC460-15
,Porifera,Demospongiae,,,,,,65.89,Private,
,Porifera,Demospongiae,,,,,,65.89,Private,
,Porifera,Demospongiae,Poecilosclerida,Myxillidae,,,,65.77,Private,
,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudovibrio,sp.,,65.08,Published,GBBAC708-15
,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Pentamera,pediparva,,64.84,Private,
,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,sp.,,64.52,Published,GBBAC1058-15
,Arthropoda,,,,,,,64.29,Published,KMPNB1223-18
,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Adenophlebia,,,64.29,Private,
,Proteobacteria,Alphaproteobacteria,,,Candidatus,Puniceispirillum,,64.23,Published,GBBAC500-15
otu1142,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu1147,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Halopeltis,sp. 2Cocos,,87.65,Private,
,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Scagelia,pylaisaei,,86.42,Early-Release,
,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Hincksia,granulosa,,83.95,Published,JRPAA9602-15
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,floccosa,,83.74,Early-Release,
,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Pleonosporium,vancouverianum,,83.62,Private,
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,sp. 1stricta,,83.33,Published,ABMMC23247-17
,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,leptophylla,,83.33,Published,ABMMC755-06
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,sp. 1stricta,,83.33,Published,ABMMC10408-10
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,morrowii,,83.33,Early-Release,
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,floccosa,,83.33,Private,
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Neorhodomela,oregona,,83.33,Early-Release,
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Rhodomela,lycopodioides,,83.33,Published,ABMMC14899-11
,Rhodophyta,Florideophyceae,Rhodymeniales,Lomentariaceae,Lomentaria,articulata,,83.33,Published,PNMIA426-14
,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,lyngbyanum,,83.33,Published,PNMIA660-14
,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,lyngbyanum,,83.33,Published,PNMIA1981-14
,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,salicornia,,83.33,Published,JRPAA5710-15
,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Congracilaria,babae,,83.33,Published,JRPAA5709-15
,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,salicornia,,83.33,Published,JRPAA5708-15
,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,salicornia,,83.33,Published,JRPAA5707-15
,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,salicornia,,83.33,Published,JRPAA5706-15
otu1154,Echinodermata,Crinoidea,Comatulida,Comatulidae,Comanthus,gisleni,,77.11,Published,GBMIN137589-18
,Platyhelminthes,Rhabditophora,Tricladida,Geoplanidae,Obama,sp. MAP-2014,,76.61,Published,GBMTG4051-16
,Platyhelminthes,Rhabditophora,Tricladida,Geoplanidae,Obama,sp. MAP-2014,,76.61,Published,GBMNA12858-19
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4034-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4032-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4030-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4029-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4028-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4027-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4026-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4019-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4014-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4013-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4012-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4008-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4005-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB4001-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB3998-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB3997-09
,Mollusca,Bivalvia,Myida,Dreissenidae,Mytilopsis,sallei,,75.9,Published,GBMLB3996-09
otu116,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,,,83.95,Private,
,Arthropoda,Insecta,Diptera,Cecidomyiidae,,,,83.33,Published,SSWLE9527-13
,Heterokontophyta,Oomycota,,,,,,82.72,Private,
